mano,posicion,mascara_idx,reward_promedio,n_visitas
"[1, 1, 6, 6]",1,7,-2.6666666666666665,39
"[1, 1, 6, 6]",1,10,-2.6923076923076925,39
"[1, 1, 6, 7]",1,14,-0.203544061302682,4176
"[1, 1, 6, 7]",1,13,-0.2282088122605364,4176
"[1, 1, 6, 7]",1,4,-0.3771551724137931,4176
"[1, 1, 6, 7]",1,0,-0.6077586206896551,4176
"[1, 1, 6, 7]",1,12,-0.6515804597701149,4176
"[1, 1, 6, 7]",1,1,-0.6906130268199234,4176
"[1, 1, 6, 7]",1,10,-0.9161877394636015,4176
"[1, 1, 6, 7]",1,9,-0.9779693486590039,4176
"[1, 1, 6, 7]",1,11,-1.0035919540229885,4176
"[1, 1, 6, 7]",1,5,-1.3553639846743295,4176
"[1, 1, 6, 7]",1,8,-1.35727969348659,4176
"[1, 1, 6, 7]",1,3,-1.4154693486590038,4176
"[1, 1, 6, 7]",1,6,-1.4200191570881227,4176
"[1, 1, 6, 7]",1,7,-1.4382183908045978,4176
"[1, 1, 6, 7]",1,2,-1.5795019157088122,4176
"[1, 1, 7, 10]",1,13,0.39660297239915077,4710
"[1, 1, 7, 10]",1,9,0.027388535031847135,4710
"[1, 1, 7, 10]",1,14,-0.26072186836518046,4710
"[1, 1, 7, 10]",1,4,-0.2851380042462845,4710
"[1, 1, 7, 10]",1,12,-0.43248407643312103,4710
"[1, 1, 7, 10]",1,1,-0.6571125265392781,4710
"[1, 1, 7, 10]",1,0,-0.697452229299363,4710
"[1, 1, 7, 10]",1,8,-0.7785562632696391,4710
"[1, 1, 7, 10]",1,7,-0.8050955414012739,4710
"[1, 1, 7, 10]",1,11,-0.8142250530785563,4710
"[1, 1, 7, 10]",1,10,-0.9265392781316348,4710
"[1, 1, 7, 10]",1,6,-1.2201698513800425,4710
"[1, 1, 7, 10]",1,5,-1.402972399150743,4710
"[1, 1, 7, 10]",1,3,-1.5337579617834396,4710
"[1, 1, 7, 10]",1,2,-1.651380042462845,4710
"[1, 1, 7, 11]",1,13,0.374457935819601,4612
"[1, 1, 7, 11]",1,9,-0.047051170858629664,4612
"[1, 1, 7, 11]",1,14,-0.17367736339982653,4612
"[1, 1, 7, 11]",1,4,-0.2807892454466609,4612
"[1, 1, 7, 11]",1,12,-0.3686036426712923,4612
"[1, 1, 7, 11]",1,0,-0.5101908065915004,4612
"[1, 1, 7, 11]",1,1,-0.7612749349522984,4612
"[1, 1, 7, 11]",1,7,-0.8699045967042498,4612
"[1, 1, 7, 11]",1,8,-0.8944058976582827,4612
"[1, 1, 7, 11]",1,11,-0.9041630529054641,4612
"[1, 1, 7, 11]",1,10,-0.9212922810060711,4612
"[1, 1, 7, 11]",1,6,-1.306808326105811,4612
"[1, 1, 7, 11]",1,5,-1.3920208152645273,4612
"[1, 1, 7, 11]",1,2,-1.5862966175195143,4612
"[1, 1, 7, 11]",1,3,-1.5873807458803122,4612
"[1, 1, 7, 12]",1,13,0.9267379090007711,9077
"[1, 1, 7, 12]",1,9,0.4793433953949543,9077
"[1, 1, 7, 12]",1,14,-0.189159413903272,9077
"[1, 1, 7, 12]",1,12,-0.26385369615511733,9077
"[1, 1, 7, 12]",1,7,-0.3117770188388234,9077
"[1, 1, 7, 12]",1,1,-0.32125151481767106,9077
"[1, 1, 7, 12]",1,8,-0.3392089897543241,9077
"[1, 1, 7, 12]",1,4,-0.3550732620909992,9077
"[1, 1, 7, 12]",1,0,-0.44078440013220227,9077
"[1, 1, 7, 12]",1,10,-0.7727222650655503,9077
"[1, 1, 7, 12]",1,11,-0.7805442326759943,9077
"[1, 1, 7, 12]",1,5,-1.2114134625977746,9077
"[1, 1, 7, 12]",1,6,-1.3566156219015093,9077
"[1, 1, 7, 12]",1,2,-1.4681062024898095,9077
"[1, 1, 7, 12]",1,3,-1.518232896331387,9077
"[1, 1, 7, 7]",1,3,0.7027027027027027,37
"[1, 1, 7, 7]",1,1,0.5135135135135135,37
"[1, 1, 7, 7]",1,9,0.4864864864864865,37
"[1, 1, 7, 7]",1,7,0.3783783783783784,37
"[1, 1, 7, 7]",1,10,0.0,37
"[1, 1, 7, 7]",1,5,-0.2702702702702703,37
"[1, 1, 7, 7]",1,12,-0.4594594594594595,37
"[1, 1, 7, 7]",1,4,-0.5675675675675675,37
"[1, 1, 7, 7]",1,14,-0.7567567567567568,37
"[1, 1, 7, 7]",1,11,-0.7837837837837838,37
"[1, 1, 7, 7]",1,13,-0.8648648648648649,37
"[1, 1, 7, 7]",1,2,-1.027027027027027,37
"[1, 1, 7, 7]",1,8,-1.054054054054054,37
"[1, 1, 7, 7]",1,0,-1.0810810810810811,37
"[1, 1, 7, 7]",1,6,-1.6216216216216217,37
"[1, 10, 10, 10]",1,3,5.222222222222222,9
"[1, 10, 10, 10]",1,8,3.0,9
"[1, 10, 10, 10]",1,6,2.7777777777777777,9
"[1, 10, 10, 10]",1,9,1.5555555555555556,9
"[1, 10, 10, 10]",1,12,1.1111111111111112,9
"[1, 10, 10, 10]",1,0,0.3333333333333333,9
"[1, 10, 10, 10]",1,2,0.1111111111111111,9
"[1, 10, 10, 10]",1,14,0.1111111111111111,9
"[1, 10, 10, 10]",1,4,0.0,9
"[1, 10, 10, 10]",1,5,-0.5555555555555556,9
"[1, 10, 10, 10]",1,13,-0.5555555555555556,9
"[1, 10, 10, 10]",1,1,-0.6666666666666666,9
"[1, 10, 10, 10]",1,11,-1.6666666666666667,9
"[1, 10, 10, 10]",1,10,-1.8888888888888888,9
"[1, 10, 10, 10]",1,7,-3.111111111111111,9
"[1, 10, 10, 11]",1,3,2.2736842105263158,190
"[1, 10, 10, 11]",1,6,1.5947368421052632,190
"[1, 10, 10, 11]",1,8,1.2789473684210526,190
"[1, 10, 10, 11]",1,9,0.6105263157894737,190
"[1, 10, 10, 11]",1,0,0.47368421052631576,190
"[1, 10, 10, 11]",1,12,-0.010526315789473684,190
"[1, 10, 10, 11]",1,14,-0.21578947368421053,190
"[1, 10, 10, 11]",1,2,-0.2631578947368421,190
"[1, 10, 10, 11]",1,11,-0.34210526315789475,190
"[1, 10, 10, 11]",1,13,-0.45263157894736844,190
"[1, 10, 10, 11]",1,5,-0.5684210526315789,190
"[1, 10, 10, 11]",1,4,-0.7842105263157895,190
"[1, 10, 10, 11]",1,1,-0.8157894736842105,190
"[1, 10, 10, 11]",1,7,-0.8947368421052632,190
"[1, 10, 10, 11]",1,10,-0.968421052631579,190
"[1, 10, 10, 12]",1,3,2.447619047619048,210
"[1, 10, 10, 12]",1,8,1.6428571428571428,210
"[1, 10, 10, 12]",1,6,1.4523809523809523,210
"[1, 10, 10, 12]",1,0,1.4285714285714286,210
"[1, 10, 10, 12]",1,9,1.2047619047619047,210
"[1, 10, 10, 12]",1,13,1.0761904761904761,210
"[1, 10, 10, 12]",1,11,0.40476190476190477,210
"[1, 10, 10, 12]",1,12,0.3904761904761905,210
"[1, 10, 10, 12]",1,4,-0.12380952380952381,210
"[1, 10, 10, 12]",1,7,-0.13333333333333333,210
"[1, 10, 10, 12]",1,1,-0.2619047619047619,210
"[1, 10, 10, 12]",1,14,-0.4142857142857143,210
"[1, 10, 10, 12]",1,10,-0.6333333333333333,210
"[1, 10, 10, 12]",1,5,-0.7714285714285715,210
"[1, 10, 10, 12]",1,2,-0.8523809523809524,210
"[1, 10, 11, 11]",1,3,2.76,175
"[1, 10, 11, 11]",1,9,1.4914285714285713,175
"[1, 10, 11, 11]",1,8,1.0685714285714285,175
"[1, 10, 11, 11]",1,2,0.8171428571428572,175
"[1, 10, 11, 11]",1,14,0.52,175
"[1, 10, 11, 11]",1,6,0.37714285714285717,175
"[1, 10, 11, 11]",1,11,-0.09142857142857143,175
"[1, 10, 11, 11]",1,4,-0.14285714285714285,175
"[1, 10, 11, 11]",1,12,-0.14857142857142858,175
"[1, 10, 11, 11]",1,0,-0.3142857142857143,175
"[1, 10, 11, 11]",1,1,-0.3142857142857143,175
"[1, 10, 11, 11]",1,13,-0.3657142857142857,175
"[1, 10, 11, 11]",1,10,-0.64,175
"[1, 10, 11, 11]",1,5,-0.9085714285714286,175
"[1, 10, 11, 11]",1,7,-1.08,175
"[1, 10, 11, 12]",1,3,1.8280166435506242,721
"[1, 10, 11, 12]",1,9,1.4327323162274619,721
"[1, 10, 11, 12]",1,8,1.3730929264909848,721
"[1, 10, 11, 12]",1,6,0.9889042995839112,721
"[1, 10, 11, 12]",1,13,0.7586685159500693,721
"[1, 10, 11, 12]",1,12,0.4604715672676838,721
"[1, 10, 11, 12]",1,11,0.2552011095700416,721
"[1, 10, 11, 12]",1,14,0.24549237170596394,721
"[1, 10, 11, 12]",1,7,0.06657420249653259,721
"[1, 10, 11, 12]",1,10,-0.3925104022191401,721
"[1, 10, 11, 12]",1,2,-0.39805825242718446,721
"[1, 10, 11, 12]",1,1,-0.47156726768377255,721
"[1, 10, 11, 12]",1,4,-0.5298196948682385,721
"[1, 10, 11, 12]",1,0,-0.7475728155339806,721
"[1, 10, 11, 12]",1,5,-0.7517337031900139,721
"[1, 10, 12, 12]",1,3,3.5958549222797926,193
"[1, 10, 12, 12]",1,9,2.9844559585492227,193
"[1, 10, 12, 12]",1,6,2.062176165803109,193
"[1, 10, 12, 12]",1,2,1.994818652849741,193
"[1, 10, 12, 12]",1,8,0.9119170984455959,193
"[1, 10, 12, 12]",1,13,0.7823834196891192,193
"[1, 10, 12, 12]",1,12,0.20725388601036268,193
"[1, 10, 12, 12]",1,11,0.19170984455958548,193
"[1, 10, 12, 12]",1,14,-0.12953367875647667,193
"[1, 10, 12, 12]",1,5,-0.19689119170984457,193
"[1, 10, 12, 12]",1,7,-0.29015544041450775,193
"[1, 10, 12, 12]",1,0,-0.37823834196891193,193
"[1, 10, 12, 12]",1,10,-0.48186528497409326,193
"[1, 10, 12, 12]",1,1,-0.6217616580310881,193
"[1, 10, 12, 12]",1,4,-1.160621761658031,193
"[1, 11, 11, 11]",1,9,4.6,5
"[1, 11, 11, 11]",1,3,4.2,5
"[1, 11, 11, 11]",1,6,3.0,5
"[1, 11, 11, 11]",1,11,2.0,5
"[1, 11, 11, 11]",1,0,1.6,5
"[1, 11, 11, 11]",1,1,1.0,5
"[1, 11, 11, 11]",1,14,1.0,5
"[1, 11, 11, 11]",1,8,0.8,5
"[1, 11, 11, 11]",1,7,0.6,5
"[1, 11, 11, 11]",1,2,-0.2,5
"[1, 11, 11, 11]",1,12,-0.4,5
"[1, 11, 11, 11]",1,13,-0.4,5
"[1, 11, 11, 11]",1,5,-0.8,5
"[1, 11, 11, 11]",1,4,-1.2,5
"[1, 11, 11, 11]",1,10,-1.8,5
"[1, 11, 11, 12]",1,3,3.4388489208633093,139
"[1, 11, 11, 12]",1,6,2.352517985611511,139
"[1, 11, 11, 12]",1,8,1.9064748201438848,139
"[1, 11, 11, 12]",1,13,1.7697841726618706,139
"[1, 11, 11, 12]",1,9,1.2733812949640289,139
"[1, 11, 11, 12]",1,0,1.0863309352517985,139
"[1, 11, 11, 12]",1,11,0.4676258992805755,139
"[1, 11, 11, 12]",1,2,0.3237410071942446,139
"[1, 11, 11, 12]",1,14,0.16546762589928057,139
"[1, 11, 11, 12]",1,12,0.07194244604316546,139
"[1, 11, 11, 12]",1,5,0.007194244604316547,139
"[1, 11, 11, 12]",1,4,-0.1510791366906475,139
"[1, 11, 11, 12]",1,1,-0.23741007194244604,139
"[1, 11, 11, 12]",1,7,-0.35251798561151076,139
"[1, 11, 11, 12]",1,10,-0.539568345323741,139
"[1, 11, 12, 12]",1,3,3.8702702702702703,185
"[1, 11, 12, 12]",1,9,3.281081081081081,185
"[1, 11, 12, 12]",1,2,1.7567567567567568,185
"[1, 11, 12, 12]",1,6,1.5027027027027027,185
"[1, 11, 12, 12]",1,8,1.1675675675675676,185
"[1, 11, 12, 12]",1,13,0.8486486486486486,185
"[1, 11, 12, 12]",1,12,0.745945945945946,185
"[1, 11, 12, 12]",1,11,0.3567567567567568,185
"[1, 11, 12, 12]",1,1,0.2702702702702703,185
"[1, 11, 12, 12]",1,0,0.05405405405405406,185
"[1, 11, 12, 12]",1,14,-0.34054054054054056,185
"[1, 11, 12, 12]",1,5,-0.41621621621621624,185
"[1, 11, 12, 12]",1,7,-0.43243243243243246,185
"[1, 11, 12, 12]",1,4,-0.5837837837837838,185
"[1, 11, 12, 12]",1,10,-0.6810810810810811,185
"[1, 12, 12, 12]",1,8,5.2727272727272725,11
"[1, 12, 12, 12]",1,3,4.7272727272727275,11
"[1, 12, 12, 12]",1,1,4.0,11
"[1, 12, 12, 12]",1,9,2.8181818181818183,11
"[1, 12, 12, 12]",1,6,2.1818181818181817,11
"[1, 12, 12, 12]",1,0,2.090909090909091,11
"[1, 12, 12, 12]",1,11,1.7272727272727273,11
"[1, 12, 12, 12]",1,7,1.3636363636363635,11
"[1, 12, 12, 12]",1,2,0.7272727272727273,11
"[1, 12, 12, 12]",1,12,-0.6363636363636364,11
"[1, 12, 12, 12]",1,4,-0.8181818181818182,11
"[1, 12, 12, 12]",1,5,-1.0909090909090908,11
"[1, 12, 12, 12]",1,13,-1.5454545454545454,11
"[1, 12, 12, 12]",1,10,-1.9090909090909092,11
"[1, 12, 12, 12]",1,14,-2.0,11
"[1, 4, 10, 10]",1,9,1.6976993044408775,1869
"[1, 4, 10, 10]",1,2,0.8994114499732477,1869
"[1, 4, 10, 10]",1,3,0.8063135366506153,1869
"[1, 4, 10, 10]",1,12,0.3723916532905297,1869
"[1, 4, 10, 10]",1,13,0.24826110219368647,1869
"[1, 4, 10, 10]",1,14,-0.034777956126270736,1869
"[1, 4, 10, 10]",1,10,-0.45532370251471377,1869
"[1, 4, 10, 10]",1,5,-0.4751203852327448,1869
"[1, 4, 10, 10]",1,6,-0.48635634028892455,1869
"[1, 4, 10, 10]",1,11,-0.6998394863563403,1869
"[1, 4, 10, 10]",1,8,-0.7057249866238631,1869
"[1, 4, 10, 10]",1,7,-0.7661851257356875,1869
"[1, 4, 10, 10]",1,4,-1.048689138576779,1869
"[1, 4, 10, 10]",1,0,-1.404494382022472,1869
"[1, 4, 10, 10]",1,1,-1.449438202247191,1869
"[1, 4, 10, 11]",1,9,0.9165861513687601,6210
"[1, 4, 10, 11]",1,13,0.32367149758454106,6210
"[1, 4, 10, 11]",1,12,0.26103059581320454,6210
"[1, 4, 10, 11]",1,3,-0.05056360708534621,6210
"[1, 4, 10, 11]",1,14,-0.13752012882447665,6210
"[1, 4, 10, 11]",1,2,-0.4465378421900161,6210
"[1, 4, 10, 11]",1,10,-0.6304347826086957,6210
"[1, 4, 10, 11]",1,6,-0.6458937198067632,6210
"[1, 4, 10, 11]",1,5,-0.7317230273752013,6210
"[1, 4, 10, 11]",1,11,-0.7624798711755234,6210
"[1, 4, 10, 11]",1,7,-0.7777777777777778,6210
"[1, 4, 10, 11]",1,8,-0.7784219001610306,6210
"[1, 4, 10, 11]",1,4,-1.2037037037037037,6210
"[1, 4, 10, 11]",1,0,-1.452818035426731,6210
"[1, 4, 10, 11]",1,1,-1.5140096618357488,6210
"[1, 4, 10, 12]",1,9,1.3207915746560217,11774
"[1, 4, 10, 12]",1,13,0.9605911330049262,11774
"[1, 4, 10, 12]",1,12,0.2681331747919144,11774
"[1, 4, 10, 12]",1,14,-0.11228129777475794,11774
"[1, 4, 10, 12]",1,3,-0.13088160353320877,11774
"[1, 4, 10, 12]",1,8,-0.23059283166298625,11774
"[1, 4, 10, 12]",1,7,-0.2513164599966027,11774
"[1, 4, 10, 12]",1,2,-0.31798878885680315,11774
"[1, 4, 10, 12]",1,6,-0.56769152369628,11774
"[1, 4, 10, 12]",1,5,-0.6417530151180567,11774
"[1, 4, 10, 12]",1,10,-0.719551554272125,11774
"[1, 4, 10, 12]",1,11,-0.7980295566502463,11774
"[1, 4, 10, 12]",1,4,-1.0817903855953797,11774
"[1, 4, 10, 12]",1,0,-1.3878036351282488,11774
"[1, 4, 10, 12]",1,1,-1.4260234414812298,11774
"[1, 4, 11, 11]",1,9,1.808645229309436,1897
"[1, 4, 11, 11]",1,2,0.7780706378492356,1897
"[1, 4, 11, 11]",1,3,0.60305745914602,1897
"[1, 4, 11, 11]",1,13,0.15867158671586715,1897
"[1, 4, 11, 11]",1,12,0.02688455455983131,1897
"[1, 4, 11, 11]",1,14,-0.31154454401686876,1897
"[1, 4, 11, 11]",1,10,-0.665260938323669,1897
"[1, 4, 11, 11]",1,11,-0.6805482340537691,1897
"[1, 4, 11, 11]",1,6,-0.8102266736953084,1897
"[1, 4, 11, 11]",1,5,-0.816552451238798,1897
"[1, 4, 11, 11]",1,7,-0.9188191881918819,1897
"[1, 4, 11, 11]",1,8,-0.9393779652082235,1897
"[1, 4, 11, 11]",1,4,-1.0653663679493939,1897
"[1, 4, 11, 11]",1,1,-1.5782814971006853,1897
"[1, 4, 11, 11]",1,0,-1.5898787559304164,1897
"[1, 4, 11, 12]",1,9,1.3478955279969935,10644
"[1, 4, 11, 12]",1,13,1.0082675685832394,10644
"[1, 4, 11, 12]",1,12,0.3075911311537016,10644
"[1, 4, 11, 12]",1,3,-0.14026681698609544,10644
"[1, 4, 11, 12]",1,14,-0.1990792934986847,10644
"[1, 4, 11, 12]",1,7,-0.2337467117624953,10644
"[1, 4, 11, 12]",1,8,-0.24971815107102593,10644
"[1, 4, 11, 12]",1,2,-0.27799699361142427,10644
"[1, 4, 11, 12]",1,6,-0.653325817361894,10644
"[1, 4, 11, 12]",1,10,-0.6739947388199925,10644
"[1, 4, 11, 12]",1,5,-0.7408868846298384,10644
"[1, 4, 11, 12]",1,11,-0.8331454340473506,10644
"[1, 4, 11, 12]",1,4,-1.1424276587748967,10644
"[1, 4, 11, 12]",1,1,-1.4369597895527997,10644
"[1, 4, 11, 12]",1,0,-1.4958662157083804,10644
"[1, 4, 12, 12]",1,9,3.302870918255534,4563
"[1, 4, 12, 12]",1,2,1.9750164365548981,4563
"[1, 4, 12, 12]",1,3,1.958141573526189,4563
"[1, 4, 12, 12]",1,13,0.9386368617137848,4563
"[1, 4, 12, 12]",1,12,0.9189129958360728,4563
"[1, 4, 12, 12]",1,14,-0.06377383300460224,4563
"[1, 4, 12, 12]",1,8,-0.2807363576594346,4563
"[1, 4, 12, 12]",1,7,-0.29804952881875957,4563
"[1, 4, 12, 12]",1,6,-0.33420994959456496,4563
"[1, 4, 12, 12]",1,5,-0.34341442033749725,4563
"[1, 4, 12, 12]",1,10,-0.6156037694499233,4563
"[1, 4, 12, 12]",1,11,-0.7175104098181021,4563
"[1, 4, 12, 12]",1,4,-0.9910146833223756,4563
"[1, 4, 12, 12]",1,0,-1.378698224852071,4563
"[1, 4, 12, 12]",1,1,-1.4567170721016875,4563
"[1, 4, 4, 10]",1,13,0.39509394572025053,1916
"[1, 4, 4, 10]",1,14,-0.20146137787056367,1916
"[1, 4, 4, 10]",1,0,-0.5067849686847599,1916
"[1, 4, 4, 10]",1,6,-0.6153444676409185,1916
"[1, 4, 4, 10]",1,8,-0.6737995824634656,1916
"[1, 4, 4, 10]",1,10,-0.7082463465553236,1916
"[1, 4, 4, 10]",1,9,-0.715553235908142,1916
"[1, 4, 4, 10]",1,7,-0.7218162839248434,1916
"[1, 4, 4, 10]",1,3,-0.795929018789144,1916
"[1, 4, 4, 10]",1,11,-0.8585594989561587,1916
"[1, 4, 4, 10]",1,12,-0.901356993736952,1916
"[1, 4, 4, 10]",1,4,-1.2484342379958246,1916
"[1, 4, 4, 10]",1,5,-1.4551148225469728,1916
"[1, 4, 4, 10]",1,1,-1.62839248434238,1916
"[1, 4, 4, 10]",1,2,-1.6508350730688934,1916
"[1, 4, 4, 11]",1,13,0.3323076923076923,1950
"[1, 4, 4, 11]",1,14,-0.2441025641025641,1950
"[1, 4, 4, 11]",1,0,-0.41025641025641024,1950
"[1, 4, 4, 11]",1,6,-0.5548717948717948,1950
"[1, 4, 4, 11]",1,10,-0.6938461538461539,1950
"[1, 4, 4, 11]",1,8,-0.7430769230769231,1950
"[1, 4, 4, 11]",1,9,-0.84,1950
"[1, 4, 4, 11]",1,12,-0.918974358974359,1950
"[1, 4, 4, 11]",1,7,-1.003076923076923,1950
"[1, 4, 4, 11]",1,3,-1.0153846153846153,1950
"[1, 4, 4, 11]",1,11,-1.083076923076923,1950
"[1, 4, 4, 11]",1,5,-1.2928205128205128,1950
"[1, 4, 4, 11]",1,4,-1.3333333333333333,1950
"[1, 4, 4, 11]",1,1,-1.8174358974358975,1950
"[1, 4, 4, 11]",1,2,-1.8466666666666667,1950
"[1, 4, 4, 12]",1,13,1.0293475624545234,4123
"[1, 4, 4, 12]",1,14,-0.05821004123211254,4123
"[1, 4, 4, 12]",1,0,-0.24933300994421537,4123
"[1, 4, 4, 12]",1,8,-0.3742420567547902,4123
"[1, 4, 4, 12]",1,9,-0.3837011884550085,4123
"[1, 4, 4, 12]",1,7,-0.40504487024011643,4123
"[1, 4, 4, 12]",1,6,-0.5549357264128062,4123
"[1, 4, 4, 12]",1,3,-0.5714285714285714,4123
"[1, 4, 4, 12]",1,10,-0.8413776376424933,4123
"[1, 4, 4, 12]",1,12,-0.9784137763764249,4123
"[1, 4, 4, 12]",1,11,-1.0451127819548873,4123
"[1, 4, 4, 12]",1,5,-1.2891098714528255,4123
"[1, 4, 4, 12]",1,4,-1.3575066699005578,4123
"[1, 4, 4, 12]",1,1,-1.5469318457433907,4123
"[1, 4, 4, 12]",1,2,-1.6097501819063789,4123
"[1, 4, 4, 4]",1,14,1.4691358024691359,81
"[1, 4, 4, 4]",1,3,0.5432098765432098,81
"[1, 4, 4, 4]",1,5,0.2345679012345679,81
"[1, 4, 4, 4]",1,2,-0.037037037037037035,81
"[1, 4, 4, 4]",1,1,-0.25925925925925924,81
"[1, 4, 4, 4]",1,11,-0.32098765432098764,81
"[1, 4, 4, 4]",1,0,-0.38271604938271603,81
"[1, 4, 4, 4]",1,6,-0.6790123456790124,81
"[1, 4, 4, 4]",1,12,-0.8765432098765432,81
"[1, 4, 4, 4]",1,13,-0.9012345679012346,81
"[1, 4, 4, 4]",1,10,-1.1851851851851851,81
"[1, 4, 4, 4]",1,9,-1.1975308641975309,81
"[1, 4, 4, 4]",1,8,-1.4074074074074074,81
"[1, 4, 4, 4]",1,7,-1.5802469135802468,81
"[1, 4, 4, 4]",1,4,-1.6296296296296295,81
"[1, 4, 4, 5]",1,14,0.017598343685300208,1932
"[1, 4, 4, 5]",1,0,-0.3498964803312629,1932
"[1, 4, 4, 5]",1,6,-0.567287784679089,1932
"[1, 4, 4, 5]",1,3,-0.5750517598343685,1932
"[1, 4, 4, 5]",1,13,-0.6728778467908902,1932
"[1, 4, 4, 5]",1,12,-0.7256728778467909,1932
"[1, 4, 4, 5]",1,10,-0.7298136645962733,1932
"[1, 4, 4, 5]",1,11,-0.889751552795031,1932
"[1, 4, 4, 5]",1,4,-1.2851966873706004,1932
"[1, 4, 4, 5]",1,5,-1.2960662525879918,1932
"[1, 4, 4, 5]",1,2,-1.343167701863354,1932
"[1, 4, 4, 5]",1,7,-1.3628364389233953,1932
"[1, 4, 4, 5]",1,8,-1.369047619047619,1932
"[1, 4, 4, 5]",1,9,-1.5144927536231885,1932
"[1, 4, 4, 5]",1,1,-1.520703933747412,1932
"[1, 4, 4, 6]",1,14,-0.058855291576673865,1852
"[1, 4, 4, 6]",1,0,-0.42548596112311016,1852
"[1, 4, 4, 6]",1,6,-0.5458963282937365,1852
"[1, 4, 4, 6]",1,13,-0.5750539956803455,1852
"[1, 4, 4, 6]",1,10,-0.8390928725701944,1852
"[1, 4, 4, 6]",1,12,-0.9406047516198704,1852
"[1, 4, 4, 6]",1,11,-1.0318574514038876,1852
"[1, 4, 4, 6]",1,3,-1.1403887688984882,1852
"[1, 4, 4, 6]",1,7,-1.2467602591792657,1852
"[1, 4, 4, 6]",1,5,-1.4195464362850971,1852
"[1, 4, 4, 6]",1,9,-1.4287257019438444,1852
"[1, 4, 4, 6]",1,4,-1.433585313174946,1852
"[1, 4, 4, 6]",1,2,-1.449244060475162,1852
"[1, 4, 4, 6]",1,8,-1.544816414686825,1852
"[1, 4, 4, 6]",1,1,-1.5901727861771058,1852
"[1, 4, 4, 7]",1,14,0.06796657381615599,1795
"[1, 4, 4, 7]",1,13,-0.4155988857938719,1795
"[1, 4, 4, 7]",1,0,-0.4796657381615599,1795
"[1, 4, 4, 7]",1,6,-0.6239554317548747,1795
"[1, 4, 4, 7]",1,10,-0.6685236768802229,1795
"[1, 4, 4, 7]",1,8,-0.7181058495821727,1795
"[1, 4, 4, 7]",1,11,-0.7715877437325905,1795
"[1, 4, 4, 7]",1,3,-0.8256267409470752,1795
"[1, 4, 4, 7]",1,9,-0.8908077994428969,1795
"[1, 4, 4, 7]",1,12,-0.996100278551532,1795
"[1, 4, 4, 7]",1,4,-1.1537604456824513,1795
"[1, 4, 4, 7]",1,1,-1.3036211699164346,1795
"[1, 4, 4, 7]",1,7,-1.3058495821727019,1795
"[1, 4, 4, 7]",1,5,-1.4044568245125348,1795
"[1, 4, 4, 7]",1,2,-1.5832869080779943,1795
"[1, 4, 5, 10]",1,13,0.33916770851937844,5599
"[1, 4, 5, 10]",1,14,-0.13109483836399358,5599
"[1, 4, 5, 10]",1,9,-0.4354348990891231,5599
"[1, 4, 5, 10]",1,8,-0.5041971780675121,5599
"[1, 4, 5, 10]",1,7,-0.6879799964279335,5599
"[1, 4, 5, 10]",1,12,-0.7117342382568316,5599
"[1, 4, 5, 10]",1,11,-0.7204858010358993,5599
"[1, 4, 5, 10]",1,10,-0.7490623325593856,5599
"[1, 4, 5, 10]",1,4,-1.2511162707626362,5599
"[1, 4, 5, 10]",1,5,-1.2927308447937131,5599
"[1, 4, 5, 10]",1,6,-1.3152348633684587,5599
"[1, 4, 5, 10]",1,3,-1.4027504911591355,5599
"[1, 4, 5, 10]",1,0,-1.4379353455974282,5599
"[1, 4, 5, 10]",1,1,-1.4398999821396679,5599
"[1, 4, 5, 10]",1,2,-1.5234863368458653,5599
"[1, 4, 5, 11]",1,13,0.2706090026478376,5665
"[1, 4, 5, 11]",1,14,0.009532215357458075,5665
"[1, 4, 5, 11]",1,9,-0.4167696381288614,5665
"[1, 4, 5, 11]",1,12,-0.5971756398940865,5665
"[1, 4, 5, 11]",1,10,-0.6467784642541924,5665
"[1, 4, 5, 11]",1,8,-0.6974404236540159,5665
"[1, 4, 5, 11]",1,11,-0.7516328331862312,5665
"[1, 4, 5, 11]",1,7,-0.7593998234774934,5665
"[1, 4, 5, 11]",1,4,-1.1036187113857017,5665
"[1, 4, 5, 11]",1,5,-1.2420123565754633,5665
"[1, 4, 5, 11]",1,0,-1.2633715798764342,5665
"[1, 4, 5, 11]",1,6,-1.2963812886142982,5665
"[1, 4, 5, 11]",1,3,-1.486496028243601,5665
"[1, 4, 5, 11]",1,1,-1.6040600176522506,5665
"[1, 4, 5, 11]",1,2,-1.626478375992939,5665
"[1, 4, 5, 12]",1,13,1.0749782797567333,11510
"[1, 4, 5, 12]",1,9,0.029626411815812336,11510
"[1, 4, 5, 12]",1,14,-0.051954821894005215,11510
"[1, 4, 5, 12]",1,8,-0.19183318853171155,11510
"[1, 4, 5, 12]",1,7,-0.24978279756733276,11510
"[1, 4, 5, 12]",1,12,-0.6388357949609036,11510
"[1, 4, 5, 12]",1,10,-0.6772371850564727,11510
"[1, 4, 5, 12]",1,11,-0.788966116420504,11510
"[1, 4, 5, 12]",1,4,-1.150304083405734,11510
"[1, 4, 5, 12]",1,5,-1.1543874891398784,11510
"[1, 4, 5, 12]",1,6,-1.2575152041702866,11510
"[1, 4, 5, 12]",1,0,-1.313640312771503,11510
"[1, 4, 5, 12]",1,3,-1.4610773240660295,11510
"[1, 4, 5, 12]",1,2,-1.486446568201564,11510
