            mano  probabilidad_grande  probabilidad_chica  probabilidad_pares  probabilidad_juego  prob_rival_pares_condicionada  prob_rival_juego_condicionada
 [12, 5, 11, 11]               0.6866              0.0062              0.5999              0.7128                         0.8274                         0.3954
   [12, 6, 6, 6]               0.2061              0.0036              0.8748              0.4325                         0.8290                         0.4820
   [12, 6, 6, 7]               0.2882              0.0044              0.4460              0.4889                         0.8231                         0.4725
  [12, 6, 6, 10]               0.3866              0.0028              0.4407              0.8254                         0.8315                         0.4405
  [12, 6, 6, 11]               0.5622              0.0025              0.4393              0.8308                         0.8312                         0.4337
   [12, 6, 7, 7]               0.2882              0.0028              0.4776              0.5498                         0.8262                         0.4502
  [12, 6, 7, 10]               0.4309              0.0025              0.1817              0.6053                         0.8183                         0.4180
  [12, 6, 7, 11]               0.6099              0.0029              0.1754              0.5945                         0.8246                         0.4281
 [12, 6, 10, 10]               0.4416              0.0017              0.5369              0.7507                         0.8251                         0.3841
 [12, 6, 10, 11]               0.6595              0.0014              0.1791              0.7475                         0.8209                         0.3855
 [12, 6, 11, 11]               0.6905              0.0016              0.6067              0.7528                         0.8237                         0.3857
   [12, 7, 7, 7]               0.2981              0.0002              0.8762              1.0000                         0.8334                         0.4393
  [12, 7, 7, 10]               0.4240              0.0005              0.5013              0.6518                         0.8235                         0.4119
  [12, 7, 7, 11]               0.6244              0.0003              0.5092              0.6586                         0.8235                         0.4075
 [12, 7, 10, 10]               0.4364              0.0000              0.5388              0.7842                         0.8265                         0.3848
 [12, 7, 10, 11]               0.6743              0.0000              0.1812              0.7845                         0.8188                         0.3791
 [12, 7, 11, 11]               0.6840              0.0001              0.6005              0.7816                         0.8249                         0.3812
[12, 10, 10, 10]               0.4410              0.0000              0.8761              0.8303                         0.8377                         0.3434
[12, 10, 10, 11]               0.6768              0.0000              0.5722              0.8252                         0.8182                         0.3470
[12, 10, 11, 11]               0.6888              0.0000              0.6040              0.8257                         0.8256                         0.3375
[12, 11, 11, 11]               0.6956              0.0000              0.8815              0.8236                         0.8345                         0.3417
    [4, 4, 4, 4]               0.0000              0.1023              0.9076              0.0014                         0.8644                         0.5884
    [4, 4, 4, 5]               0.0000              0.1042              0.8415              0.0055                         0.8503                         0.5744
    [4, 4, 4, 6]               0.0003              0.1025              0.8398              0.0131                         0.8497                         0.5706
    [4, 4, 4, 7]               0.0009              0.1029              0.8410              0.0239                         0.8561                         0.5633
   [4, 4, 4, 10]               0.0074              0.1119              0.8419              0.0834                         0.8418                         0.5283
   [4, 4, 4, 11]               0.0364              0.1043              0.8359              0.0894                         0.8538                         0.5254
    [4, 4, 5, 5]               0.0000              0.1045              0.9152              0.0099                         0.8412                         0.5590
    [4, 4, 5, 6]               0.0003              0.0992              0.3232              0.0250                         0.8432                         0.5560
    [4, 4, 5, 7]               0.0012              0.1027              0.3205              0.0306                         0.8387                         0.5552
   [4, 4, 5, 10]               0.0092              0.1034              0.3177              0.1143                         0.8445                         0.5192
   [4, 4, 5, 11]               0.0403              0.1033              0.3176              0.1192                         0.8438                         0.5167
    [4, 4, 6, 6]               0.0004              0.1055              0.9196              0.0287                         0.8413                         0.5497
    [4, 4, 6, 7]               0.0027              0.1083              0.3146              0.0393                         0.8408                         0.5508
   [4, 4, 6, 10]               0.0113              0.1049              0.3134              0.1427                         0.8450                         0.5173
   [4, 4, 6, 11]               0.0473              0.0985              0.3131              0.1423                         0.8410                         0.5102
    [4, 4, 7, 7]               0.0046              0.0987              0.9310              0.1000                         0.8449                         0.5285
   [4, 4, 7, 10]               0.0168              0.0973              0.3101              0.1830                         0.8419                         0.5067
   [4, 4, 7, 11]               0.0546              0.0994              0.3217              0.1899                         0.8391                         0.5006
  [4, 4, 10, 10]               0.0253              0.1006              0.9371              0.4583                         0.8410                         0.4642
  [4, 4, 10, 11]               0.0778              0.0994              0.3240              0.4650                         0.8383                         0.4588
  [4, 4, 11, 11]               0.1002              0.1007              0.9468              0.4500                         0.8493                         0.4741
    [4, 5, 5, 5]               0.0000              0.0932              0.8391              0.0218                         0.8491                         0.5578
    [4, 5, 5, 6]               0.0003              0.0900              0.3457              0.0301                         0.8370                         0.5424
    [4, 5, 5, 7]               0.0019              0.0951              0.3529              0.0393                         0.8335                         0.5344
   [4, 5, 5, 10]               0.0101              0.0962              0.3431              0.1384                         0.8341                         0.5091
   [4, 5, 5, 11]               0.0437              0.0911              0.3411              0.1440                         0.8356                         0.4992
    [4, 5, 6, 6]               0.0009              0.0919              0.3739              0.0414                         0.8362                         0.5401
    [4, 5, 6, 7]               0.0024              0.0908              0.1621              0.0950                         0.8379                         0.5370
   [4, 5, 6, 10]               0.0124              0.0871              0.1660              0.2014                         0.8340                         0.4998
   [4, 5, 6, 11]               0.0472              0.0931              0.1615              0.2080                         0.8385                         0.5033
    [4, 5, 7, 7]               0.0042              0.0853              0.4233              0.1200                         0.8426                         0.5284
   [4, 5, 7, 10]               0.0174              0.0789              0.1577              0.2744                         0.8423                         0.4940
   [4, 5, 7, 11]               0.0608              0.0804              0.1653              0.2705                         0.8347                         0.4846
  [4, 5, 10, 10]               0.0253              0.0751              0.4829              0.5100                         0.8387                         0.4470
  [4, 5, 10, 11]               0.0811              0.0763              0.1645              0.4965                         0.8355                         0.4619
  [4, 5, 11, 11]               0.1079              0.0743              0.5410              0.5065                         0.8386                         0.4529
    [4, 6, 6, 6]               0.0003              0.0644              0.8444              0.0919                         0.8571                         0.5351
    [4, 6, 6, 7]               0.0038              0.0599              0.3900              0.1179                         0.8372                         0.5248
   [4, 6, 6, 10]               0.0151              0.0664              0.3977              0.2830                         0.8407                         0.4875
   [4, 6, 6, 11]               0.0499              0.0645              0.3922              0.2853                         0.8369                         0.4947
    [4, 6, 7, 7]               0.0047              0.0644              0.4291              0.1389                         0.8401                         0.5166
   [4, 6, 7, 10]               0.0211              0.0617              0.1624              0.3575                         0.8376                         0.4802
   [4, 6, 7, 11]               0.0677              0.0597              0.1676              0.3720                         0.8324                         0.4694
  [4, 6, 10, 10]               0.0235              0.0578              0.4840              0.5542                         0.8423                         0.4458
  [4, 6, 10, 11]               0.0838              0.0561              0.1646              0.5560                         0.8354                         0.4440
  [4, 6, 11, 11]               0.0974              0.0575              0.5324              0.5423                         0.8402                         0.4577
    [4, 7, 7, 7]               0.0044              0.0506              0.8495              0.1922                         0.8524                         0.5061
   [4, 7, 7, 10]               0.0214              0.0499              0.4403              0.4395                         0.8416                         0.4805
   [4, 7, 7, 11]               0.0650              0.0479              0.4503              0.4454                         0.8384                         0.4685
  [4, 7, 10, 10]               0.0265              0.0490              0.4813              1.0000                         0.8383                         0.4375
  [4, 7, 10, 11]               0.0890              0.0498              0.1624              1.0000                         0.8376                         0.4406
  [4, 7, 11, 11]               0.1003              0.0472              0.5373              1.0000                         0.8452                         0.4422
 [4, 10, 10, 10]               0.0219              0.0458              0.8570              0.6642                         0.8462                         0.4116
 [4, 10, 10, 11]               0.0946              0.0369              0.5133              0.6801                         0.8351                         0.3937
 [4, 10, 11, 11]               0.0997              0.0441              0.5384              0.6708                         0.8391                         0.4048
 [4, 11, 11, 11]               0.1009              0.0381              0.8636              0.6635                         0.8474                         0.4124
